id,tweet_link,tweet_link_decision,text,created_at,favorite_count,retweet_count,lang,user_id,user_name,user_screen_name,twitter_profile_link,twitter_profile_link_decision,botometer_score,botometer_calculation_date,user_followers_count,user_friends_count,user_favourites_count,user_listed_count,user_statuses_count,user_description,user_location,user_created_at,user_verified,user_protected,manual_bot_check,threshold_date,account_age,label
1579539166744182784,https://twitter.com/OstapYarysh/status/1579539166744182784,,A video of a Russian missile strike on Lviv #Ukraine this morning. https://t.co/mOe06HGC7O,Mon Oct 10 18:27:38 +0000 2022,1603,796,en,383986280,Ostap Yarysh,OstapYarysh,https://twitter.com/OstapYarysh,,0.1,,65378,581,23759,785,56871,"Journalist and anchor at the Ukrainian service of @VOANews. Currently in DC. Retweets ≠ endorsements. Stay curious. Tweets in ENG, UKR. oyarysh@voanews.com","Washington, DC",2011-10-02 21:26:45+00:00,True,False,,2022-02-24 00:00:00+00:00,3797,misinfo
1578079322455293953,https://twitter.com/nexta_tv/status/1578079322455293953,,"""""""#Zelenskyy's statements are nothing but a call to start a world war"""", stated #Putin's spokesman Dmitry #Peskov. https://t.co/Vzs0V6e8JY""",Thu Oct 06 17:46:44 +0000 2022,865,92,en,1891490382,NEXTA,nexta_tv,https://twitter.com/nexta_tv,,0.0,,1012660,90,1861,8830,16348,The largest Eastern European media. To let the world know.  Become our patron: http://patreon.com/nexta_tv,,2013-09-21 21:24:04+00:00,True,False,,2022-02-24 00:00:00+00:00,3077,misinfo
1629735380479012865,https://twitter.com/peterhajisavva/status/1629735380479012865,,@realstewpeters That's Maksym Donets – the personal bodyguard of Volodymyr Zelensky https://t.co/dLbnHqftun,Sun Feb 26 06:49:28 +0000 2023,302,24,en,1513948988403245078,Peter Hajisavva,peterhajisavva,https://twitter.com/peterhajisavva,,2.4,,20,199,1458,0,1033,"Entrepreneur, father to 5 boys, born in 🇬🇧, live in 🇮🇹... 🇺🇦 is my second home. 💙💛🇺🇦","Roma, Lazio",2022-04-12 18:35:56+00:00,False,False,,2022-02-24 00:00:00+00:00,-48,misinfo
1500251192399740931,https://twitter.com/etaynik/status/1500251192399740931,,"The Simpsons, who predicted everything, also saw this war. The situation is serious, everyone goes to the shelters.  #RussianUkrainianWar  #UkraineRussia  #UkraineRussiaCrisis  #RussiaUkraineWar #RussiaUkraineConflict  #Simpsons  #Ukraine https://t.co/6nDLl5CbQs",Sat Mar 05 23:25:32 +0000 2022,24,16,en,1040323116185145344,isabefal 🇺🇦🇹🇷,etaynik,https://twitter.com/etaynik,,1.4,,68,1332,3528,1,2338,Grafik - Art &  Photograph,,2018-09-13 19:35:34+00:00,False,False,,2022-02-24 00:00:00+00:00,1259,misinfo
1613849888978243585,https://twitter.com/Autarchico/status/1613849888978243585,,Arte di strada a #NewYork : la locusta #Ucraina @ZelenskyyUa mentre divora il bilancio degli Stati Uniti. Capito come la pensa il popolo #USA ? 😏 https://t.co/JVFjDNuZef,Fri Jan 13 10:46:12 +0000 2023,0,1,it,102433630,Nemo Nomine,Autarchico,https://twitter.com/Autarchico,,0.2,,424,650,14798,5,12563,"Nato e cresciuto in Calabria, vivo in Toscana con mia moglie ed i nostri figli per motivi di lavoro.  CHE IL DESTINO CI TROVI SEMPRE FORTI E DEGNI!",Licciana Nardi,2010-01-06 17:49:40+00:00,False,False,,2022-02-24 00:00:00+00:00,4431,misinfo
1504203328330387456,https://twitter.com/Rogozin/status/1504203328330387456,,"""Ucraina ed Europa?   """"Rifugiato"""" dall'Ucraina spiega agli italiani chi è il capo della casa.  Probabilmente i fascisti ucraini vieteranno presto agli italiani in Italia di parlare italiano.   L'Europa ora l'Ucraina! https://t.co/z6zPtksLbV""",Wed Mar 16 21:09:54 +0000 2022,413,197,it,36980694,РОГОЗИН,Rogozin,https://twitter.com/Rogozin,,0.0,,807490,26,2863,3902,5457,ПЕРВЫЕ В КОСМОСЕ,"Moscow, Korolev, Russia",2009-05-01 16:31:18+00:00,True,False,,2022-02-24 00:00:00+00:00,4681,misinfo
1583333910762487810,https://twitter.com/BlackZorro07/status/1583333910762487810,suspended account,"I’m still laughing that liberals who have been cheerleading and tap dancing about U-🏗️  Are suddenly annoyed that U🏗️thinks #borisjohnson is the messiah, and that #Zelensky tap dances for Boris 🤷🏾‍♂️😂😂  I mean, if people would have stepped back from INDOCTRINATION you’d foreseen🤷🏾‍♂️ https://t.co/KEjvQLJVOT",Fri Oct 21 05:46:35 +0000 2022,7,2,en,1390419611758252034,Rick🖤🏴🇷🇼(dont confuse the flag),BlackZorro07,https://twitter.com/BlackZorro07,account suspended,2.2,,2018,4352,131417,5,56056,"Comments on current affairs, British politics! If I see injustice, I’ll comment on it. Zero time for performative antiracists! 🤷🏾‍♂️😎",Pro-PalestineShire,2021-05-06 21:34:11+00:00,False,False,,2022-02-24 00:00:00+00:00,293,misinfo
1496986882370150402,https://twitter.com/A_raefipur/status/1496986882370150402,suspended account,آیا می دانید ارتش اوکراین با اعزام ۵۰۰۰ نیروی نظامی و همکاری با ناتو  در خلال سال‌های ۲۰۰۳ تا ۲۰۱۱ سومین کشور نیروهای ائتلاف از حیث‌ جمعیت در اشغال عراق و‌کشتار مردم مظلوم آنجا بودند؟,Thu Feb 24 23:14:20 +0000 2022,5859,1587,fa,1336216450814660609,علی اکبر رائفی پور ⁦🇮🇷⁩,A_raefipur,https://twitter.com/A_raefipur,account suspended,,,101593,515,1661,349,1111,‏‏یک انقلابی؛ بیزار از چپ و راست         کَمْ مِنْ ثَنَاءٍ جَمِیلٍ لَسْتُ أَهْلاً لَهُ نَشَرْتَهُ,۱:۲۰,2020-12-08 07:51:44+00:00,False,False,,2022-02-24 00:00:00+00:00,442,misinfo
1515550905676017667,https://twitter.com/DefenceU/status/1515550905676017667,,Все буде Україна 🇺🇦 @ZelenskyyUa https://t.co/rvKLbkCj0E,Sun Apr 17 04:41:08 +0000 2022,21110,2786,uk,630995607,Defence of Ukraine,DefenceU,https://twitter.com/DefenceU,,0.0,,993894,93,189,7422,11765,Офіційна сторінка Міністерства оборони України 🇺🇦  Official page of the Ministry of Defense of Ukraine,Україна,2012-07-09 08:39:09+00:00,True,False,,2022-02-24 00:00:00+00:00,3516,misinfo
1506677998224871450,https://twitter.com/alexcapron/status/1506677998224871450,,"J'ai parlé hier avec #Wali, ce sniper canadien qui s'est rendu en #Ukraine et qui a été présenté comme mort dans plusieurs publications sur les réseaux sociaux Comme vous le voyez, il n'est pas mort, mais surtout, intéressant pourquoi il pense être la cible des #intox 1/5 https://t.co/GIUTW6hv0T",Wed Mar 23 17:03:22 +0000 2022,797,235,fr,419402280,Alexandre Capron,alexcapron,https://twitter.com/alexcapron,,1.0,,9772,4469,2264,256,9239,"Journaliste/Présentateur les @Observateurs @France24 spécialité Afrique subsaharienne, chasseur d'#intox #verification pour @InfoIntoxF24 / acapron@france24.com",,2011-11-23 09:29:03+00:00,True,False,,2022-02-24 00:00:00+00:00,3745,misinfo
1511412673287639041,https://twitter.com/OsintUpdates/status/1511412673287639041,deleted post,🚨 Volodymyr Zelensky is a cousin of George Soros. Pentagon official says.,Tue Apr 05 18:37:16 +0000 2022,4040,1227,en,1336255199837470721,OSINT Updates 🚨,OsintUpdates,https://twitter.com/OsintUpdates,,0.5,,30546,579,12286,205,9045,Patriot | Journalist | Breaking News | #OSINT | Nation First | World News | Reporter | War | Open-source intelligence | News from Publicly Available Sources,Worldwide,2020-12-08 10:24:22+00:00,False,False,,2022-02-24 00:00:00+00:00,442,misinfo
1496308968016199681,https://twitter.com/RealCandaceO/status/1496308968016199681,,2016.   https://t.co/qhFC5DuDhs,Wed Feb 23 02:20:32 +0000 2022,2320,506,und,878247600096509952,Candace Owens,RealCandaceO,https://twitter.com/RealCandaceO,,0.0,,3112648,34,20336,7212,6864,New York Times best-selling author. Founder of @BLEXIT organization. Black people don’t have to be Democrats— still.,"New York, USA",2017-06-23 13:45:19+00:00,True,False,,2022-02-24 00:00:00+00:00,1706,misinfo
1577587733798715393,https://twitter.com/Gitro77/status/1577587733798715393,,"L'inviato in Ucraina della BBC, Jeremy Bowen, mentre finge di essere sotto attacco davanti allo sguardo perplesso di una donna con le buste della spesa 🤡🤡🤡 https://t.co/xL3Jktrp1R",Wed Oct 05 09:13:20 +0000 2022,6082,2292,it,1614964946,Gilberto Trombetta,Gitro77,https://twitter.com/Gitro77,,0.7,,25892,1744,244452,95,62513,Socio fondatore di @riconquistareIT - Giornalista e addetto stampa - Appassionato di economia politica https://t.me/LoSquilloDiGilbertoTrombetta,Roma,2013-07-23 10:32:39+00:00,False,False,,2022-02-24 00:00:00+00:00,3137,misinfo
1541850508960358401,https://twitter.com/InfosRussie/status/1541850508960358401,deleted post,♨️Donetsk. Examen médical d'un détenu ukronazi. Et donc il n'y a pas de fascisme en Ukraine !? Les méchants soldats russes qui torturent GRRRR  😖 https://t.co/2u6qAeq48C,Tue Jun 28 18:26:22 +0000 2022,287,251,fr,1256228383639339009,☭ 🇷🇺100%Russia🥰☭,InfosRussie,https://twitter.com/InfosRussie,,1.2,,6156,1471,9004,34,22439,DECADES Living/Working on 6 continents! WITNESSED🌎Going DOWN in the🚽by Megalomaniacs🇺🇸🇪🇺🇬🇧Oppressing population for control: WAKE THE F..K UP🤬 #freedom,Russie,2020-05-01 14:26:13+00:00,False,False,,2022-02-24 00:00:00+00:00,663,misinfo
1496856011361116165,https://twitter.com/UAWeapons/status/1496856011361116165,,"#Ukraine: The aftermath of, presumably Russian, indirect fire against Vugledar near #Donetsk. A hospital came under fire and 4 people were killed and 10 injured. The photo shows fragments of the projectile, which allows us to determine the type of weapon used. https://t.co/5lsWL4UiWQ",Thu Feb 24 14:34:18 +0000 2022,509,202,en,1495480590572961792,🇺🇦 Ukraine Weapons Tracker,UAWeapons,https://twitter.com/UAWeapons,,0.1,,445277,11,134,5792,1763,"🇷🇺/🇬🇧 Debunking & Tracking Usage/Capture of Materiel in Ukraine. A @CalibreObscura & @ArmoryBazaar project. For commercial inquiries, please email.",❄️ UAWeapons@protonmail.com,2022-02-20 19:29:22+00:00,False,False,,2022-02-24 00:00:00+00:00,3,misinfo
1497915628577034242,https://twitter.com/antonvanstraten/status/1497915628577034242,,"The first lady, vrouw van, #Volodymyr #Oleksandrovych #Zelenskyy,  #Zelenski, #Olena #Zalenska ook zij strijd mee met het volk van #Ukraine. https://t.co/H40hMEyyQG",Sun Feb 27 12:44:50 +0000 2022,29,4,nl,82710009,Anton van Straten,antonvanstraten,https://twitter.com/antonvanstraten,,0.3,,442,590,2846,5,4268,"SR adv scheepvaart, vergunning, handhaving OVD bij I&W, Binnenvaart, handhaving, Veilige publiek taak, twitter op pers titel",Gelderland,2009-10-15 20:51:45+00:00,False,False,,2022-02-24 00:00:00+00:00,4514,misinfo
1503784919058812933,https://twitter.com/BorgeLaVerdad/status/1503784919058812933,suspended account,"El #francotirador canadiense Wali apodado el francotirador más mortal del mundo está muerto. Asesinado por las Fuerzas de Operaciones Especiales de #Rusia solo 20 minutos después de entrar en acción en #Mariupol, #Ucrania #CubaPorSiempre pensando en ustedes. https://t.co/ijqPsatDzx",Tue Mar 15 17:27:18 +0000 2022,296,282,es,1424571988207706118,🄱🄾🅁🄶🄴 🄰🄻🄴🅇,BorgeLaVerdad,https://twitter.com/BorgeLaVerdad,Doesn't exist,,,2969,4901,9785,0,4844,"La propaganda no puede ser abandonada ni un minuto, porque es el alma de nuestra lucha. Fidel Castro 1953 🇨🇺 🇻🇪  Administrador de #CubaPorSiempre",𝓒𝓾𝓫𝓪,2021-08-09 03:23:40+00:00,False,False,,2022-02-24 00:00:00+00:00,198,misinfo
1524723836742250496,https://twitter.com/nexta_tv/status/1524723836742250496,,#Poland issued a postage stamp with Zelenskyy's portrait on it. https://t.co/4Tc2udjFWy,Thu May 12 12:11:05 +0000 2022,9097,988,en,1891490382,NEXTA,nexta_tv,https://twitter.com/nexta_tv,,0.0,,1004518,104,1484,8248,9536,The largest Eastern European media. To let the world know.,,2013-09-21 21:24:04+00:00,True,False,,2022-02-24 00:00:00+00:00,3077,misinfo
1506048703299215364,https://twitter.com/que_putada_/status/1506048703299215364,,Luego que no hay nazis en Ucrania xd https://t.co/eS6HPO2pY7,Mon Mar 21 23:22:46 +0000 2022,50,16,es,1351503232825221127,⚜️Abraham⚜️,que_putada_,https://twitter.com/que_putada_,,0.4,,199,225,35620,0,12140,Enfadao 17😺🍀,República Pirata🏴‍☠️,2021-01-19 12:14:25+00:00,False,False,,2022-02-24 00:00:00+00:00,400,misinfo
1499621073473708032,https://twitter.com/BowenBBC/status/1499621073473708032,,18 year old Ukrainian volunteers off to war in Kyiv. Three days training and they will be on the front line. https://t.co/xWudDwhpXS,Fri Mar 04 05:41:40 +0000 2022,74494,15739,en,42501345,Jeremy Bowen,BowenBBC,https://twitter.com/BowenBBC,,0.1,,224745,2836,7361,3250,9753,BBC Middle East Editor. Instagram jeremy.bowen,,2009-05-25 22:22:51+00:00,True,False,,2022-02-24 00:00:00+00:00,4657,misinfo
1505141259882704897,https://twitter.com/mod_russia/status/1505141259882704897,,▫️Destruction of a weapons depot of the Armed Forces of Ukraine by high-precision missile weapons strike. We can see the exact hit of an underground hangar with weapons and ammunition. https://t.co/sKTF46Tdb0,Sat Mar 19 11:16:55 +0000 2022,1184,364,en,2742078001,Минобороны России,mod_russia,https://twitter.com/mod_russia,,0.0,,325603,223,2910,2292,46761,"Министерство обороны Российской Федерации   Telegram: http://t.me/mod_russia, http://t.me/mod_russia_en Rutube: http://rutube.ru/channel/24675435/",Москва,2014-08-18 13:14:39+00:00,True,False,,2022-02-24 00:00:00+00:00,2746,misinfo
1572593690727821312,https://twitter.com/NguyenK68421403/status/1572593690727821312,,"The traffic jam at the border with #Russia/#Finland has pilled up to 35KM and is rising by the hour, it is the only border who is still open for Russian civilians with shengen visas, after #Putin announced he will send 300.000 new troops to #Ukraine. https://t.co/WHEor4Aysl",Wed Sep 21 14:28:47 +0000 2022,2,1,en,1499771236880363520,Nguyen Ken,NguyenK68421403,https://twitter.com/NguyenK68421403,,2.3,,463,2912,325,5,1902,oppose the communist dictatorship,,2022-03-04 15:38:43+00:00,False,False,,2022-02-24 00:00:00+00:00,-9,misinfo
1584529934101319681,https://twitter.com/SprinterMonitor/status/1584529934101319681,suspended account,"""Zelensky is a black hole that absorbs the inexhaustible flow of European taxpayers' money""""   Cover of the German magazine Titanic. https://t.co/r4yRLow0BP""",Mon Oct 24 12:59:10 +0000 2022,19,4,en,1574883501178077184,Sprinter Monitor,SprinterMonitor,https://twitter.com/SprinterMonitor,account suspended,,,13685,265,248,133,14404,//Conflict/Crisis areas/Geopolitics/Urgent news/War/Politics// support us- http://ko-fi.com/spriter //,,2022-09-27 22:08:17+00:00,False,False,,2022-02-24 00:00:00+00:00,-216,misinfo
1529568080388624384,https://twitter.com/SamRamani2/status/1529568080388624384,,"Alexander Dugin is predicting World War III  Dugin's scenario is that Poland will invade Ukraine, and once Ukraine is divided between Poland and Russia, border tensions will spill over into a broader NATO-Russia war",Wed May 25 21:00:23 +0000 2022,934,188,en,1957610664,Samuel Ramani,SamRamani2,https://twitter.com/SamRamani2,,0.0,,153865,3723,9193,2317,18651,"DPhil/PhD Intl Relations @UniofOxford Assoc Fellow @RUSI_org Bylines @ForeignPolicy, WaPo etc 3 forthcoming books @HurstPublishers Email samuel.ramani@gmail.com","Oxford, England",2013-10-12 23:22:53+00:00,True,False,,2022-02-24 00:00:00+00:00,3056,misinfo
1501624729035493376,https://twitter.com/YurkP/status/1501624729035493376,,More photos of injured pregnant women and new mothers after Russian’s bombings of birth clinic in Mariupol  #Ukraine #Russia #RussianWarCrimes #Fascism https://t.co/Hzr0rmm3zT,Wed Mar 09 18:23:28 +0000 2022,15,9,en,1503579182,yuras.ananas,YurkP,https://twitter.com/YurkP,,0.6,,110,89,36115,0,4375,3D artist,"Kyiv, Ukraine",2013-06-11 14:12:41+00:00,False,False,,2022-02-24 00:00:00+00:00,3179,misinfo
1503476879113785347,https://twitter.com/marcowenjones/status/1503476879113785347,,"6/ After Dilyana tweeted this, a number of others picked it up.   @kylenabecker blogged it March 7, saying DoD were trying to 'hide' documents  @SpokespersonCHN Chinese Assistant Minister of Foreign Affairs - March 9  @zlj517 Chinese FM spokesperson - March 13  #Ukraine https://t.co/m6QjZCSoGa",Mon Mar 14 21:03:15 +0000 2022,54,11,en,21088417,Marc Owen Jones,marcowenjones,https://twitter.com/marcowenjones,,0.4,,61030,4616,30436,700,63990,Asst Prof @HBKU Mid East Studies | PhD @durham_uni | Disinfo & Digital Authoritarianism | Fellow @dawnmenaorg | bylines @washingtonpost @independent @cnn etc,"Doha, Qatar",2009-02-17 13:32:24+00:00,False,False,,2022-02-24 00:00:00+00:00,4754,misinfo
1506626665572614149,https://twitter.com/IAPonomarenko/status/1506626665572614149,,The Retroville Mall in Kyiv.  It was recently targeted by a Russian missile. The blast took off window glasses in buildings 100-200 meters away. https://t.co/8db7TJbql2,Wed Mar 23 13:39:23 +0000 2022,4702,1261,en,262219168,Illia Ponomarenko 🇺🇦,IAPonomarenko,https://twitter.com/IAPonomarenko,,0.0,,1120869,1336,22660,12199,14271,"Defense reporter with The Kyiv Independent. War, weapons, beer & heavy metal. A village guy from Donbas in a crusade for something better.","Kyiv, Ukraine",2011-03-07 16:23:56+00:00,True,False,,2022-02-24 00:00:00+00:00,4006,misinfo
